Column,Age,Country Code,Sex,Religion,,
Meaning,Years,,"1=Male
2=Female","0=No denomination
1=Roman Catholic
2=Protestant
3=Orthodox
4=Jew
5=Muslim
6=Hindu
7=Buddhist
8=Other","1=Urban
2=Rural",
D_INTERVIEW,Q262,Q266,Q260,Q289,H_URBRURAL,ISO3_Code
400070913,39,400,2,5,2,JOR
400070914,43,400,1,5,2,JOR
400070915,33,400,2,5,2,JOR
400070916,62,400,1,5,2,JOR
400070917,68,400,2,5,2,JOR
400070918,50,400,1,5,2,JOR
400070919,54,400,2,5,2,JOR
400070920,48,400,1,5,1,JOR
400070921,30,400,2,5,1,JOR
400070922,58,400,1,5,1,JOR
400070923,68,400,2,5,1,JOR
400070924,49,400,1,5,1,JOR
400070925,40,400,2,5,1,JOR
400070926,19,400,1,5,1,JOR
400070927,42,400,2,5,1,JOR
400070928,70,400,1,5,1,JOR
400070929,29,400,2,5,1,JOR
400070930,43,400,1,5,1,JOR
400070931,51,400,2,5,1,JOR
400070932,55,400,1,5,1,JOR
400070933,61,400,2,5,1,JOR
400070934,45,400,1,5,1,JOR
400070935,65,400,2,5,1,JOR
400070936,68,400,1,5,1,JOR
400070937,57,400,2,5,1,JOR
400070938,26,400,1,5,1,JOR
400070939,32,400,2,5,1,JOR
400070940,63,400,1,5,1,JOR
400070941,33,400,2,5,1,JOR
400070942,50,400,1,5,1,JOR
400070943,29,400,2,5,1,JOR
400070944,68,400,1,5,1,JOR
400070945,39,400,2,5,1,JOR
400070946,47,400,1,5,1,JOR
400070947,52,400,2,5,1,JOR
400070948,26,400,1,5,1,JOR
400070949,37,400,2,5,1,JOR
400070950,22,400,1,5,1,JOR
400070951,35,400,2,5,1,JOR
400070952,66,400,1,5,1,JOR
400070953,39,400,2,5,1,JOR
400070954,38,400,1,5,1,JOR
400070955,45,400,2,5,1,JOR
400070956,32,400,1,5,1,JOR
400070957,36,400,2,5,1,JOR
400070958,58,400,1,5,1,JOR
400070959,20,400,2,5,1,JOR
400070960,41,400,1,5,2,JOR
400070961,38,400,2,5,2,JOR
400070962,53,400,1,5,2,JOR
400070963,49,400,2,5,2,JOR
400070964,22,400,1,5,2,JOR
400070965,56,400,2,5,2,JOR
400070966,19,400,1,5,2,JOR
400070967,70,400,2,5,2,JOR
400070968,66,400,1,5,1,JOR
400070969,58,400,2,5,2,JOR
400070970,39,400,1,5,2,JOR
400070971,45,400,2,5,2,JOR
400070972,68,400,1,5,2,JOR
400070973,50,400,2,5,2,JOR
400070974,69,400,1,5,2,JOR
400070975,42,400,2,5,2,JOR
400070976,54,400,1,5,1,JOR
400070977,40,400,2,5,1,JOR
400070978,30,400,1,5,1,JOR
400070979,33,400,2,5,1,JOR
400070980,21,400,1,5,1,JOR
400070981,39,400,2,5,1,JOR
400070982,43,400,1,5,1,JOR
400070983,32,400,2,5,1,JOR
400070984,51,400,1,5,2,JOR
400070985,45,400,2,5,2,JOR
400070986,58,400,1,5,2,JOR
400070987,36,400,2,5,1,JOR
400070988,31,400,1,5,1,JOR
400070989,51,400,2,5,1,JOR
400070990,23,400,1,5,1,JOR
400070991,56,400,2,5,1,JOR
400070992,58,400,1,5,1,JOR
400070993,32,400,2,5,2,JOR
400070994,30,400,1,5,2,JOR
400070995,43,400,2,5,2,JOR
400070996,36,400,1,5,2,JOR
400070997,49,400,2,5,2,JOR
400070998,59,400,1,5,2,JOR
400070999,59,400,2,5,2,JOR
400071000,70,400,1,5,1,JOR
400071001,46,400,2,8,1,JOR
400071002,59,400,2,5,1,JOR
400071003,32,400,1,5,1,JOR
400071004,38,400,2,5,1,JOR
400071005,20,400,1,5,1,JOR
400071006,47,400,2,5,1,JOR
400071007,40,400,1,5,1,JOR
400071008,38,400,2,5,1,JOR
400071009,50,400,1,5,1,JOR
400071010,40,400,2,5,1,JOR
400071011,38,400,1,5,1,JOR
400071012,36,400,2,5,1,JOR
400071013,29,400,1,8,1,JOR
400071014,23,400,2,5,1,JOR
400071015,64,400,1,5,1,JOR
400071016,57,400,2,5,1,JOR
400071017,23,400,1,5,1,JOR
400071018,22,400,2,5,1,JOR
400071019,62,400,1,5,1,JOR
400071020,40,400,2,5,1,JOR
400071021,53,400,1,5,1,JOR
400071022,24,400,2,5,1,JOR
400071023,24,400,1,5,1,JOR
400071024,51,400,2,5,1,JOR
400071025,24,400,1,5,1,JOR
400071026,29,400,2,5,1,JOR
400071027,33,400,1,5,1,JOR
400071028,70,400,2,5,1,JOR
400071029,19,400,1,5,1,JOR
400071030,68,400,2,5,1,JOR
400071031,55,400,2,5,1,JOR
400071032,42,400,1,5,1,JOR
400071033,37,400,1,5,1,JOR
400071034,58,400,2,5,1,JOR
400071035,27,400,1,5,1,JOR
400071036,26,400,2,5,1,JOR
400071037,23,400,1,5,1,JOR
400071038,51,400,2,5,1,JOR
400071039,63,400,1,5,1,JOR
400071040,60,400,2,5,1,JOR
400071041,31,400,2,5,1,JOR
400071042,28,400,1,5,1,JOR
400071043,62,400,1,5,1,JOR
400071044,51,400,2,5,1,JOR
400071045,61,400,1,5,1,JOR
400071046,70,400,2,5,1,JOR
400071047,69,400,1,5,1,JOR
400071048,54,400,2,5,1,JOR
400071049,53,400,1,5,1,JOR
400071050,68,400,2,5,1,JOR
400071051,18,400,1,5,1,JOR
400071052,66,400,2,5,1,JOR
400071053,29,400,1,5,1,JOR
400071054,39,400,2,5,1,JOR
400071055,68,400,1,5,1,JOR
400071056,59,400,2,5,1,JOR
400071057,43,400,1,5,1,JOR
400071058,18,400,2,5,1,JOR
400071059,48,400,1,5,1,JOR
400071060,20,400,2,5,1,JOR
400071061,24,400,1,5,1,JOR
400071062,68,400,2,5,1,JOR
400071063,67,400,1,5,1,JOR
400071064,44,400,2,5,1,JOR
400071065,34,400,1,5,1,JOR
400071066,42,400,2,5,1,JOR
400071067,60,400,1,5,1,JOR
400071068,68,400,1,5,1,JOR
400071069,57,400,2,5,1,JOR
400071070,19,400,1,5,1,JOR
400071071,50,400,2,5,1,JOR
400071072,56,400,1,5,1,JOR
400071073,39,400,2,5,1,JOR
400071074,34,400,1,5,1,JOR
400071075,51,400,2,5,1,JOR
400071076,23,400,1,5,1,JOR
400071077,39,400,2,5,1,JOR
400071078,23,400,1,5,1,JOR
400071079,53,400,2,5,1,JOR
400071080,20,400,1,5,1,JOR
400071081,47,400,2,5,1,JOR
400071082,22,400,1,5,1,JOR
400071083,30,400,2,5,1,JOR
400071084,49,400,1,5,1,JOR
400071085,28,400,2,5,1,JOR
400071086,28,400,1,5,1,JOR
400071087,37,400,2,5,1,JOR
400071088,19,400,1,5,1,JOR
400071089,69,400,2,5,1,JOR
400071090,26,400,1,5,1,JOR
400071091,34,400,2,5,1,JOR
400071092,68,400,1,5,1,JOR
400071093,54,400,2,5,1,JOR
400071094,50,400,1,5,1,JOR
400071095,46,400,2,5,1,JOR
400071096,60,400,1,5,1,JOR
400071097,44,400,2,5,1,JOR
400071098,50,400,1,5,1,JOR
400071099,46,400,2,5,1,JOR
400071100,39,400,1,5,1,JOR
400071101,42,400,2,5,2,JOR
400071102,68,400,1,5,2,JOR
400071103,24,400,2,5,2,JOR
400071104,40,400,1,5,2,JOR
400071105,18,400,2,5,2,JOR
400071106,26,400,1,8,1,JOR
400071107,70,400,2,5,1,JOR
400071108,39,400,1,5,1,JOR
400071109,60,400,2,8,1,JOR
400071110,70,400,1,5,1,JOR
400071111,60,400,2,5,1,JOR
400071112,38,400,1,5,1,JOR
400071113,52,400,2,5,1,JOR
400071114,59,400,1,5,1,JOR
400071115,70,400,2,8,1,JOR
400071116,58,400,1,5,1,JOR
400071117,55,400,2,5,1,JOR
400071118,70,400,1,5,1,JOR
400071119,51,400,2,5,1,JOR
400071120,70,400,1,5,1,JOR
400071121,70,400,2,5,1,JOR
400071122,68,400,1,5,1,JOR
400071123,28,400,2,5,1,JOR
400071124,47,400,1,5,1,JOR
400071125,43,400,2,5,1,JOR
400071126,45,400,1,5,1,JOR
400071127,50,400,2,5,1,JOR
400071128,48,400,1,5,1,JOR
400071129,50,400,2,5,1,JOR
400071130,28,400,1,5,1,JOR
400071131,31,400,2,5,1,JOR
400071132,46,400,1,5,2,JOR
400071133,36,400,2,5,2,JOR
400071134,51,400,1,5,2,JOR
400071135,37,400,2,5,2,JOR
400071136,66,400,1,5,2,JOR
400071137,63,400,1,5,2,JOR
400071138,65,400,1,5,1,JOR
400071139,48,400,2,5,1,JOR
400071140,65,400,1,5,1,JOR
400071141,57,400,2,5,1,JOR
400071142,40,400,1,5,1,JOR
400071143,32,400,2,5,1,JOR
400071144,65,400,1,5,1,JOR
400071145,28,400,2,5,1,JOR
400071146,70,400,1,5,1,JOR
400071147,54,400,2,5,1,JOR
400071148,47,400,1,5,1,JOR
400071149,47,400,2,5,1,JOR
400071150,20,400,1,5,1,JOR
400071151,59,400,2,5,1,JOR
400071152,68,400,1,5,1,JOR
400071153,56,400,2,5,1,JOR
400071154,49,400,1,5,2,JOR
400071155,18,400,2,5,2,JOR
400071156,31,400,1,5,2,JOR
400071157,44,400,2,5,2,JOR
400071158,39,400,1,5,2,JOR
400071159,37,400,2,5,2,JOR
400071160,30,400,1,5,2,JOR
400071161,22,400,2,5,2,JOR
400071162,45,400,1,5,2,JOR
400071163,43,400,2,5,2,JOR
400071164,41,400,1,5,2,JOR
400071165,23,400,2,5,2,JOR
400071166,28,400,1,5,1,JOR
400071167,58,400,2,5,1,JOR
400071168,29,400,1,5,1,JOR
400071169,35,400,2,5,1,JOR
400071170,28,400,1,5,1,JOR
400071171,53,400,2,5,1,JOR
400071172,67,400,1,5,1,JOR
400071173,26,400,2,5,1,JOR
400071174,41,400,1,5,1,JOR
400071175,37,400,2,5,1,JOR
400071176,61,400,1,5,1,JOR
400071177,49,400,2,5,1,JOR
400071178,36,400,1,5,1,JOR
400071179,37,400,2,5,2,JOR
400071180,64,400,1,5,2,JOR
400071181,51,400,2,5,2,JOR
400071182,57,400,1,5,2,JOR
400071183,24,400,2,5,2,JOR
400071184,20,400,1,5,2,JOR
400071185,48,400,2,5,2,JOR
400071186,42,400,1,5,2,JOR
400071187,52,400,2,5,2,JOR
400071188,40,400,1,5,2,JOR
400071189,26,400,2,5,2,JOR
400071190,22,400,1,5,2,JOR
400071191,22,400,1,5,2,JOR
400071192,27,400,1,5,2,JOR
400071193,66,400,2,5,2,JOR
400071194,41,400,1,5,1,JOR
400071195,30,400,2,5,1,JOR
400071196,21,400,1,5,1,JOR
400071197,29,400,2,5,1,JOR
400071198,23,400,1,5,1,JOR
400071199,57,400,2,5,1,JOR
400071200,69,400,1,5,1,JOR
400071201,32,400,2,5,1,JOR
400071202,47,400,1,5,1,JOR
400071203,65,400,1,5,1,JOR
392070001,70,392,1,7,1,JPN
392070002,86,392,1,0,1,JPN
392070003,70,392,1,7,1,JPN
392070004,80,392,2,0,1,JPN
392070005,31,392,2,0,1,JPN
392070006,56,392,2,0,1,JPN
392070007,68,392,2,0,1,JPN
392070008,43,392,1,7,2,JPN
392070009,28,392,1,7,1,JPN
392070010,59,392,1,7,1,JPN
392070011,24,392,2,0,1,JPN
392070012,66,392,2,7,1,JPN
392070013,36,392,1,0,1,JPN
392070014,39,392,2,0,2,JPN
392070015,56,392,1,7,1,JPN
392070016,80,392,2,7,2,JPN
392070017,76,392,2,7,2,JPN
392070018,72,392,1,7,1,JPN
392070019,36,392,2,0,1,JPN
392070020,68,392,2,0,1,JPN
392070021,74,392,2,7,1,JPN
392070022,80,392,1,0,1,JPN
392070023,33,392,2,-1,1,JPN
392070024,43,392,2,7,1,JPN
392070025,46,392,2,-1,1,JPN
392070026,78,392,2,7,1,JPN
392070027,40,392,1,0,1,JPN
392070028,24,392,2,0,1,JPN
392070029,25,392,2,0,1,JPN
392070030,27,392,1,7,1,JPN
392070031,36,392,1,0,1,JPN
392070032,63,392,1,0,2,JPN
392070033,53,392,2,7,1,JPN
392070034,53,392,1,7,1,JPN
392070035,35,392,1,0,2,JPN
392070036,80,392,2,7,1,JPN
392070037,69,392,1,7,2,JPN
392070038,43,392,1,0,2,JPN
392070039,23,392,1,0,1,JPN
392070040,65,392,1,7,1,JPN
392070041,76,392,2,7,1,JPN
392070042,81,392,2,7,1,JPN
392070043,25,392,1,7,1,JPN
392070044,42,392,2,0,1,JPN
392070045,43,392,2,0,1,JPN
392070046,78,392,2,0,1,JPN
392070047,64,392,1,7,2,JPN
392070048,48,392,1,0,1,JPN
392070049,23,392,1,0,1,JPN
392070050,49,392,2,0,1,JPN
392070051,36,392,2,0,1,JPN
392070052,41,392,2,0,1,JPN
392070053,57,392,1,0,1,JPN
392070054,55,392,1,1,1,JPN
392070055,32,392,1,0,1,JPN
392070056,61,392,2,0,1,JPN
392070057,60,392,2,7,1,JPN
392070058,57,392,2,0,1,JPN
392070059,58,392,2,0,1,JPN
392070060,34,392,1,0,1,JPN
392070061,64,392,2,0,1,JPN
392070062,63,392,2,0,1,JPN
392070063,60,392,2,7,1,JPN
392070064,82,392,1,7,1,JPN
392070065,56,392,2,0,1,JPN
392070066,30,392,2,0,1,JPN
392070067,79,392,2,0,1,JPN
392070068,52,392,1,0,1,JPN
392070069,54,392,2,7,1,JPN
392070070,75,392,2,0,1,JPN
392070071,74,392,1,7,1,JPN
392070072,24,392,2,0,1,JPN
392070073,33,392,1,7,1,JPN
392070074,67,392,2,7,1,JPN
392070075,42,392,2,7,1,JPN
392070076,66,392,1,7,1,JPN
392070077,73,392,2,7,1,JPN
392070078,61,392,2,7,1,JPN
392070079,50,392,1,0,1,JPN
392070080,35,392,2,7,1,JPN
392070081,37,392,2,0,1,JPN
392070082,35,392,1,0,1,JPN
392070083,32,392,2,-1,1,JPN
392070084,58,392,2,0,1,JPN
392070085,47,392,1,0,1,JPN
392070086,63,392,2,7,2,JPN
392070087,81,392,1,7,1,JPN
392070088,53,392,1,7,1,JPN
392070089,57,392,1,0,1,JPN
392070090,88,392,2,-2,1,JPN
392070091,76,392,1,0,1,JPN
392070092,77,392,2,7,1,JPN
392070093,77,392,2,-2,1,JPN
392070094,66,392,1,0,1,JPN
392070095,57,392,2,0,1,JPN
392070096,55,392,2,0,1,JPN
392070097,50,392,2,7,1,JPN
392070098,77,392,1,0,1,JPN
392070099,53,392,1,7,1,JPN
392070100,62,392,2,0,1,JPN
392070101,50,392,1,0,1,JPN
392070102,55,392,1,0,1,JPN
392070103,55,392,1,7,1,JPN
392070104,43,392,1,9,1,JPN
392070105,45,392,1,7,1,JPN
392070106,27,392,1,0,1,JPN
392070107,67,392,2,7,1,JPN
392070108,69,392,1,9,1,JPN
392070109,57,392,1,7,1,JPN
392070110,49,392,2,0,1,JPN
392070111,63,392,2,0,1,JPN
392070112,82,392,2,7,1,JPN
392070113,49,392,1,0,1,JPN
392070114,36,392,2,0,2,JPN
392070115,82,392,1,7,1,JPN
392070116,25,392,1,0,1,JPN
392070117,46,392,2,0,1,JPN
392070118,66,392,2,0,1,JPN
392070119,28,392,2,7,1,JPN
392070120,40,392,1,0,1,JPN
392070121,67,392,2,-2,2,JPN
392070122,19,392,2,0,2,JPN
392070123,80,392,1,7,1,JPN
392070124,57,392,2,0,1,JPN
392070125,54,392,1,0,1,JPN
392070126,63,392,1,-2,2,JPN
392070127,91,392,2,7,1,JPN
392070128,56,392,2,0,1,JPN
392070129,79,392,1,0,1,JPN
392070130,23,392,2,0,1,JPN
392070131,31,392,1,0,1,JPN
392070132,69,392,1,7,1,JPN
392070133,67,392,1,7,1,JPN
392070134,57,392,1,0,1,JPN
392070135,32,392,1,7,2,JPN
392070136,41,392,1,0,1,JPN
392070137,54,392,2,0,1,JPN
392070138,19,392,2,-2,1,JPN
392070139,53,392,2,0,1,JPN
392070140,32,392,2,0,1,JPN
392070141,64,392,2,-2,2,JPN
392070142,48,392,2,0,1,JPN
392070143,47,392,1,0,2,JPN
392070144,47,392,2,0,1,JPN
392070145,38,392,1,0,1,JPN
392070146,43,392,2,0,2,JPN
392070147,72,392,1,7,1,JPN
392070148,25,392,2,7,1,JPN
392070149,64,392,2,7,1,JPN
392070150,65,392,1,7,1,JPN
392070151,58,392,2,0,1,JPN
392070152,26,392,2,0,1,JPN
392070153,57,392,2,0,1,JPN
392070154,58,392,2,7,1,JPN
392070155,71,392,2,0,1,JPN
392070156,48,392,1,0,1,JPN
392070157,55,392,2,7,1,JPN
392070158,52,392,1,0,1,JPN
392070159,80,392,2,9,1,JPN
392070160,37,392,1,0,1,JPN
392070161,73,392,2,0,1,JPN
392070162,79,392,1,7,1,JPN
392070163,32,392,2,0,1,JPN
392070164,63,392,1,7,1,JPN
392070165,80,392,2,-2,1,JPN
392070166,45,392,1,0,1,JPN
392070167,43,392,1,0,1,JPN
392070168,80,392,1,7,2,JPN
392070169,44,392,2,0,1,JPN
392070170,39,392,2,0,2,JPN
392070171,35,392,1,-1,1,JPN
392070172,77,392,1,7,1,JPN
392070173,55,392,2,0,1,JPN
392070174,63,392,2,7,1,JPN
392070175,21,392,1,0,1,JPN
392070176,42,392,1,0,1,JPN
392070177,57,392,1,7,1,JPN
392070178,59,392,2,0,1,JPN
392070179,60,392,1,0,1,JPN
392070180,49,392,1,0,2,JPN
392070181,51,392,1,0,1,JPN
392070182,61,392,1,7,2,JPN
392070183,81,392,1,7,2,JPN
392070184,39,392,1,0,2,JPN
392070185,77,392,2,0,1,JPN
392070186,25,392,2,0,1,JPN
392070187,75,392,2,-1,1,JPN
392070188,59,392,2,0,1,JPN
392070189,45,392,1,7,1,JPN
392070190,81,392,1,0,2,JPN
392070191,57,392,1,7,1,JPN
392070192,47,392,2,0,1,JPN
392070193,72,392,1,-2,1,JPN
392070194,49,392,1,7,1,JPN
392070195,46,392,1,0,1,JPN
392070196,44,392,1,0,1,JPN
392070197,72,392,1,7,1,JPN
392070198,43,392,2,0,2,JPN
392070199,46,392,1,0,1,JPN
392070200,85,392,2,0,1,JPN
392070201,39,392,1,0,1,JPN
392070202,65,392,2,7,1,JPN
392070203,55,392,2,7,1,JPN
392070204,31,392,2,0,1,JPN
392070205,77,392,1,7,1,JPN
392070206,46,392,2,7,1,JPN
392070207,37,392,2,7,2,JPN
392070208,59,392,1,0,1,JPN
392070209,37,392,1,0,1,JPN
392070210,66,392,1,0,1,JPN
392070211,57,392,2,0,1,JPN
392070212,41,392,2,0,1,JPN
392070213,71,392,1,0,1,JPN
392070214,22,392,2,0,1,JPN
392070215,81,392,2,7,1,JPN
392070216,65,392,1,7,1,JPN
392070217,53,392,2,0,1,JPN
392070218,82,392,2,-2,2,JPN
392070219,60,392,2,0,1,JPN
392070220,72,392,1,7,2,JPN
392070221,43,392,2,0,1,JPN
392070222,53,392,1,0,1,JPN
392070223,54,392,2,0,1,JPN
392070224,31,392,2,0,1,JPN
392070225,80,392,2,7,1,JPN
392070226,82,392,1,7,1,JPN
392070227,70,392,1,7,1,JPN
392070228,65,392,2,7,1,JPN
392070229,58,392,2,7,1,JPN
392070230,80,392,1,7,2,JPN
392070231,66,392,2,7,1,JPN
392070232,52,392,2,0,1,JPN
392070233,46,392,1,0,1,JPN
392070234,50,392,1,0,1,JPN
392070235,21,392,1,0,1,JPN
392070236,62,392,2,0,1,JPN
392070237,54,392,2,0,1,JPN
392070238,64,392,1,0,1,JPN
392070239,73,392,2,7,1,JPN
392070240,77,392,2,0,1,JPN
392070241,73,392,1,7,1,JPN
392070242,30,392,2,0,1,JPN
392070243,81,392,1,7,1,JPN
392070244,81,156,1,9,1,CHN
392070245,64,392,2,0,1,JPN
392070246,71,392,2,0,1,JPN
392070247,27,392,2,0,1,JPN
392070248,40,392,1,0,1,JPN
392070249,70,392,2,7,1,JPN
392070250,81,392,1,0,1,JPN
392070251,47,392,1,0,1,JPN
392070252,71,392,2,0,1,JPN
392070253,28,392,2,0,1,JPN
392070254,63,392,2,0,1,JPN
392070255,75,392,2,7,1,JPN
392070256,78,156,1,0,1,CHN
392070257,53,392,2,7,1,JPN
392070258,43,392,1,7,1,JPN
392070259,37,392,2,9,1,JPN
392070260,47,392,2,-1,1,JPN
392070261,21,392,2,0,1,JPN
392070262,59,392,1,7,1,JPN
392070263,34,392,2,0,1,JPN
392070264,36,392,2,0,1,JPN
392070265,69,392,1,0,1,JPN
392070266,64,392,2,0,1,JPN
392070267,68,392,1,7,1,JPN
392070268,31,392,1,7,1,JPN
392070269,76,392,1,0,1,JPN
392070270,64,392,1,7,1,JPN
392070271,55,392,2,0,1,JPN
392070272,56,392,2,0,1,JPN
392070273,32,392,1,0,1,JPN
392070274,63,392,2,0,1,JPN
392070275,80,392,2,0,1,JPN
392070276,20,392,2,0,1,JPN
392070277,58,392,2,7,1,JPN
392070278,68,392,2,0,1,JPN
392070279,59,392,2,0,1,JPN
392070280,67,392,2,0,1,JPN
392070281,64,392,1,7,1,JPN
392070282,77,392,2,7,1,JPN
392070283,64,392,1,7,1,JPN
392070284,44,392,1,0,2,JPN
392070285,48,392,2,0,1,JPN
392070286,53,392,2,0,1,JPN
392070287,68,392,2,7,1,JPN
392070288,56,392,1,0,1,JPN
392070289,39,392,2,7,1,JPN
392070290,50,392,1,0,1,JPN
392070291,80,392,2,0,1,JPN
392070292,74,392,2,0,1,JPN
392070293,78,643,1,7,2,RUS
392070294,76,392,1,0,1,JPN
392070295,65,392,1,7,1,JPN
392070296,69,392,1,0,1,JPN
392070297,38,392,2,0,1,JPN
392070298,81,392,1,0,1,JPN
392070299,77,392,2,-2,2,JPN
392070300,56,392,1,0,1,JPN
392070301,47,76,1,9,1,BRA
392070302,69,392,1,-1,1,JPN
392070303,71,392,2,7,1,JPN
392070304,46,392,2,0,1,JPN
392070305,75,392,2,7,1,JPN
392070306,38,392,2,7,1,JPN
392070307,71,392,2,7,1,JPN
392070308,70,392,2,0,1,JPN
392070309,72,392,1,0,1,JPN
392070310,64,392,2,7,1,JPN
392070311,55,392,1,0,1,JPN
392070312,60,392,2,7,2,JPN
392070313,86,392,2,0,1,JPN
392070314,62,392,2,7,1,JPN
392070315,73,392,1,0,1,JPN
392070316,69,392,1,0,1,JPN
392070317,73,392,1,0,1,JPN
392070318,34,392,1,7,1,JPN
392070319,47,392,2,7,1,JPN
392070320,22,392,2,0,1,JPN
392070321,81,392,2,0,1,JPN
392070322,74,392,1,0,1,JPN
392070323,25,392,2,0,1,JPN
392070324,62,392,2,0,1,JPN
392070325,60,392,2,7,1,JPN
392070326,75,392,1,0,1,JPN
392070327,43,392,1,0,1,JPN
392070328,43,392,1,7,1,JPN
392070329,49,392,2,0,1,JPN
392070330,70,392,1,0,1,JPN
392070331,19,392,2,0,1,JPN
392070332,31,392,2,7,1,JPN
392070333,27,392,2,0,1,JPN
392070334,40,392,2,7,1,JPN
392070335,45,392,1,0,1,JPN
392070336,26,392,2,0,1,JPN
392070337,24,392,2,0,1,JPN
392070338,50,392,2,9,1,JPN
392070339,41,392,1,0,1,JPN
392070340,80,392,2,0,1,JPN
392070341,60,392,1,0,1,JPN
392070342,49,392,2,7,2,JPN
392070343,65,392,1,0,1,JPN
392070344,41,392,2,0,1,JPN
392070345,78,392,1,0,1,JPN
392070346,45,392,2,0,1,JPN
392070347,71,392,1,7,1,JPN
392070348,71,392,2,7,1,JPN
392070349,72,392,1,-1,1,JPN
392070350,20,392,1,0,1,JPN
392070351,81,392,1,0,1,JPN
392070352,81,392,1,0,1,JPN
392070353,70,392,1,0,1,JPN
392070354,76,392,2,0,1,JPN
392070355,77,392,2,0,1,JPN
392070356,49,392,2,0,1,JPN
392070357,80,392,2,0,1,JPN
392070358,49,392,2,0,1,JPN
392070359,76,392,1,7,1,JPN
392070360,56,392,1,7,1,JPN
392070361,76,392,1,0,1,JPN
392070362,20,392,1,-1,1,JPN
392070363,52,392,2,0,1,JPN
392070364,74,392,1,0,1,JPN
392070365,68,392,1,7,1,JPN
392070366,68,392,1,-2,1,JPN
392070367,37,392,1,0,1,JPN
392070368,39,392,2,0,1,JPN
392070369,71,392,1,7,1,JPN
392070370,60,392,1,9,1,JPN
392070371,65,392,1,0,1,JPN
392070372,35,392,2,0,1,JPN
392070373,78,392,1,0,1,JPN
392070374,19,392,1,0,1,JPN
392070375,63,392,2,7,1,JPN
392070376,25,392,2,0,1,JPN
392070377,72,392,2,0,1,JPN
392070378,23,392,2,0,1,JPN
392070379,30,392,2,0,1,JPN
392070380,29,392,2,0,1,JPN
392070381,45,392,1,9,2,JPN
392070382,69,392,1,-1,1,JPN
392070383,70,392,2,7,1,JPN
392070384,25,392,2,0,1,JPN
392070385,80,392,2,7,1,JPN
392070386,75,410,2,0,1,KOR
392070387,49,392,1,0,1,JPN
392070388,71,392,2,0,1,JPN
392070389,41,392,1,0,1,JPN
392070390,42,392,2,9,1,JPN
392070391,76,392,2,7,1,JPN
392070392,69,392,2,0,1,JPN
392070393,61,392,1,7,1,JPN
392070394,68,392,2,0,1,JPN
392070395,76,392,2,0,1,JPN
392070396,88,392,2,1,1,JPN
392070397,82,392,1,7,1,JPN
392070398,67,392,1,0,1,JPN
392070399,34,392,2,0,1,JPN
392070400,42,392,2,0,1,JPN
392070401,70,392,1,7,1,JPN
392070402,21,392,2,0,1,JPN
392070403,37,392,1,0,1,JPN
392070404,58,392,2,0,1,JPN
392070405,43,392,2,0,1,JPN
392070406,63,392,1,9,1,JPN
392070407,75,392,2,0,1,JPN
392070408,81,392,2,7,1,JPN
392070409,55,392,2,7,1,JPN
392070410,78,392,1,7,1,JPN
392070411,70,392,1,0,1,JPN
392070412,26,392,2,0,1,JPN
392070413,39,392,2,7,2,JPN
392070414,56,392,2,7,1,JPN
392070415,41,392,2,0,1,JPN
392070416,56,392,1,0,1,JPN
392070417,81,392,2,0,1,JPN
392070418,29,392,1,0,1,JPN
392070419,82,392,2,0,1,JPN
392070420,44,392,2,0,1,JPN
392070421,63,392,2,7,1,JPN
392070422,61,392,1,0,1,JPN
392070423,69,392,1,0,1,JPN
392070424,45,392,2,7,1,JPN
392070425,52,392,2,7,1,JPN
392070426,47,392,1,0,1,JPN
392070427,33,392,2,0,1,JPN
392070428,22,392,1,-1,1,JPN
392070429,35,392,1,7,1,JPN
392070430,65,392,2,0,1,JPN
392070431,71,392,1,7,1,JPN
392070432,61,392,1,7,1,JPN
392070433,79,392,1,7,1,JPN
392070434,80,392,1,0,1,JPN
392070435,58,392,1,0,1,JPN
392070436,42,392,2,0,1,JPN
392070437,39,392,2,0,1,JPN
392070438,39,392,1,0,1,JPN
392070439,59,392,2,7,1,JPN
392070440,64,392,1,0,1,JPN
392070441,45,392,2,9,1,JPN
392070442,45,392,1,0,1,JPN
392070443,58,392,2,7,1,JPN
392070444,76,392,1,7,1,JPN
392070445,71,392,2,7,1,JPN
392070446,71,392,1,0,1,JPN
392070447,80,392,1,0,1,JPN
392070448,70,392,2,0,1,JPN
392070449,46,392,2,3,1,JPN
392070450,66,392,1,0,1,JPN
392070451,44,392,2,0,1,JPN
392070452,71,392,2,7,1,JPN
392070453,70,392,1,7,1,JPN
392070454,64,392,2,0,1,JPN
392070455,82,392,1,7,1,JPN
392070456,50,392,2,0,1,JPN
392070457,80,392,2,7,1,JPN
392070458,71,392,2,0,1,JPN
392070459,82,392,2,0,1,JPN
392070460,23,392,2,7,2,JPN
392070461,38,392,1,0,1,JPN
392070462,59,392,2,0,1,JPN
392070463,70,392,2,7,1,JPN
392070464,53,392,2,7,1,JPN
392070465,40,392,1,7,1,JPN
392070466,42,392,2,7,2,JPN
392070467,70,392,1,0,1,JPN
392070468,61,392,2,0,1,JPN
392070469,39,392,1,0,1,JPN
392070470,59,392,1,0,1,JPN
392070471,40,392,2,0,1,JPN
392070472,60,392,1,7,1,JPN
392070473,32,392,2,0,1,JPN
392070474,22,392,2,0,1,JPN
392070475,64,392,1,0,1,JPN
392070476,81,392,2,-2,1,JPN
